target	scope	composite	tier	loc	blockers	F1_1	F1_10	F1_11	F1_12	F1_2	F1_3	F1_4	F1_5	F1_6	F1_7	F1_8	F1_9	F2_1	F2_10	F2_11	F2_12	F2_13	F2_2	F2_3	F2_4	F2_5	F2_6	F2_7	F2_8	F2_9	F3_1	F3_10	F3_11	F3_12	F3_13	F3_2	F3_3	F3_4	F3_5	F3_6	F3_7	F3_8	F3_9	F4_1	F4_10	F4_11	F4_12	F4_2	F4_3	F4_4	F4_5	F4_6	F4_7	F4_8	F4_9
touring-hooks-core	crate	0.0016160258	Unranked	0	F1_1|F1_2|F1_3|F1_4|F1_5|F1_6|F1_7|F1_8|F1_9|F1_10|F1_11|F1_12|F2_1|F2_2|F2_3|F2_4|F2_6|F2_7|F2_8|F2_9|F2_10|F2_11|F2_12|F2_13|F3_1|F3_2|F3_3|F3_4|F3_5|F3_6|F3_7|F3_8|F3_9|F3_10|F3_11|F3_12|F3_13|F4_1|F4_2|F4_3|F4_4|F4_7|F4_10|F4_12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	na	0.0000	0.0000	0.0000	0.0000	0.0000	0.3000	0.3000	0.0000	0.3000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	na	0.0000	0.0000	0.0000	0.0000	na	na	0.3000	na	na
